user_id,category,month,actual,predicted,abs_error
U009,Shopping,2024-06,0.0,1.3086460102894746,1.3086460102894746
U009,Shopping,2024-07,0.0,1.3296454101124717,1.3296454101124717
U009,Shopping,2024-08,1816.75,1.8021512413813277,1814.9478487586186
U009,Shopping,2024-09,0.0,0.7696462159311497,0.7696462159311497
U009,Shopping,2024-10,0.0,0.8394852789881204,0.8394852789881204
U009,Shopping,2024-11,0.0,0.7445403872282201,0.7445403872282201
U009,Shopping,2024-12,4339.51,1.703250397544633,4337.806749602456
U009,Transport,2023-12,3790.0,1.8515011584818208,3788.148498841518
U009,Transport,2024-01,0.0,0.22417029823578857,0.22417029823578857
U009,Transport,2024-02,0.0,0.9206362602168958,0.9206362602168958
U009,Transport,2024-03,0.0,0.6228358543203965,0.6228358543203965
U009,Transport,2024-04,0.0,1.4756468194099863,1.4756468194099863
U009,Transport,2024-05,0.0,1.3411764251370029,1.3411764251370029
U009,Transport,2024-06,1680.0,1.2467494947004258,1678.7532505052995
U010,Bills,2023-12,0.0,1.4730288489815133,1.4730288489815133
U010,Bills,2024-01,1426.0,259.6342876373568,1166.365712362643
U010,Bills,2024-02,0.0,6.777081027310829,6.777081027310829
U010,Bills,2024-03,0.0,1.6032731734467234,1.6032731734467234
U010,Bills,2024-04,0.0,1.7174178268801423,1.7174178268801423
U010,Bills,2024-05,0.0,2.6237742603611762,2.6237742603611762
U010,Bills,2024-06,47640.09999999999,3.2311581233654447,47636.868841876625
U010,Bills,2024-07,1566.0,0.8182203144679023,1565.181779685532
U010,Food,2024-05,8293.0,0.4148054397011981,8292.585194560299
U010,Food,2024-06,0.0,7.436082385627914,7.436082385627914
U010,Food,2024-07,0.0,0.5464708597828434,0.5464708597828434
U010,Food,2024-08,0.0,1.5635801973516976,1.5635801973516976
U010,Food,2024-09,540.0,1.777211949598251,538.2227880504017
U010,Shopping,2024-02,0.0,1.4453591275473099,1.4453591275473099
U010,Shopping,2024-03,0.0,2.015866096824203,2.015866096824203
U010,Shopping,2024-04,1168.75,2.1491994638140484,1166.600800536186
U010,Shopping,2024-05,2205.85,0.8889368468244183,2204.9610631531755
U011,Bills,2024-03,0.0,2.949181490600317,2.949181490600317
U011,Bills,2024-04,0.0,2.9969170640958853,2.9969170640958853
U011,Bills,2024-05,0.0,2.6237742603611762,2.6237742603611762
U011,Bills,2024-06,0.0,3.2311581233654447,3.2311581233654447
U011,Bills,2024-07,0.0,3.1529627114682706,3.1529627114682706
U011,Bills,2024-08,23463.0,2.9311542028026207,23460.0688457972
U011,Bills,2024-09,327.0,0.6904890426077033,326.3095109573923
U011,Bills,2024-10,0.0,0.5177643541773027,0.5177643541773027
U011,Bills,2024-11,2728.0,0.5053978502978942,2727.494602149702
U011,Food,2023-05,0.0,1.6356447047143288,1.6356447047143288
U011,Food,2023-06,0.0,1.5112204884042004,1.5112204884042004
U011,Food,2023-07,0.0,1.4456610593873394,1.4456610593873394
U011,Food,2023-08,0.0,1.7781663363657025,1.7781663363657025
U011,Food,2023-09,0.0,1.777211949598251,1.777211949598251
U011,Food,2023-10,4311.0,2.184604656446028,4308.815395343554
U011,Food,2023-11,1199.0,0.08360580460494209,1198.916394195395
U012,Bills,2024-08,0.0,2.9311542028026207,2.9311542028026207
U012,Bills,2024-09,0.0,2.802541497730425,2.802541497730425
U012,Bills,2024-10,0.0,2.669782280269477,2.669782280269477
U012,Bills,2024-11,0.0,3.1241614481098763,3.1241614481098763
U012,Bills,2024-12,1152.0,3.1808002087834897,1148.8191997912165
U012,Food,2024-03,0.0,2.0235869492415324,2.0235869492415324
U012,Food,2024-04,0.0,1.9844451122178643,1.9844451122178643
U012,Food,2024-05,0.0,1.6356447047143288,1.6356447047143288
U012,Food,2024-06,1363.0,1.5112204884042004,1361.4887795115958
U012,Food,2024-07,0.0,18.28323405314519,18.28323405314519
U012,Food,2024-08,0.0,1.0649792628453496,1.0649792628453496
U012,Food,2024-09,0.0,1.5068701193494358,1.5068701193494358
U012,Food,2024-10,779.0,2.184604656446028,776.815395343554
U012,Food,2024-11,4640.0,1.2757007635951942,4638.7242992364045
U012,Shopping,2024-02,0.0,1.5103530898038673,1.5103530898038673
U012,Shopping,2024-03,0.0,1.6125022340293254,1.6125022340293254
U012,Shopping,2024-04,0.0,1.622935799682319,1.622935799682319
U012,Shopping,2024-05,0.0,1.4004335929177936,1.4004335929177936
U012,Shopping,2024-06,542.54,1.3086460102894746,541.2313539897104
U012,Shopping,2024-07,0.0,0.5371784602476637,0.5371784602476637
U012,Shopping,2024-08,0.0,1.6950182873740234,1.6950182873740234
U012,Shopping,2024-09,0.0,1.4307540734077615,1.4307540734077615
U012,Shopping,2024-10,500.0,2.046873845516607,497.9531261544834
U013,Bills,2024-05,0.0,5.1585871751258505,5.1585871751258505
U013,Bills,2024-06,0.0,3.68675317695112,3.68675317695112
U013,Bills,2024-07,0.0,3.6040715083380395,3.6040715083380395
U013,Bills,2024-08,0.0,2.9311542028026207,2.9311542028026207
U013,Bills,2024-09,0.0,2.802541497730425,2.802541497730425
U013,Bills,2024-10,4778.0,2.669782280269477,4775.33021771973
U013,Bills,2024-11,0.0,1.3090789206569085,1.3090789206569085
U013,Bills,2024-12,9356.0,2.507342966048005,9353.492657033952
U013,Entertainment,2023-12,0.0,0.25948874456544024,0.25948874456544024
U013,Entertainment,2024-01,0.0,2.309442154372805,2.309442154372805
U013,Entertainment,2024-02,6798.0,1.046060205624292,6796.953939794375
U013,Entertainment,2024-03,0.0,0.04695947417380896,0.04695947417380896
U013,Entertainment,2024-04,7038.0,0.25808259028752806,7037.741917409712
U013,Food,2023-06,0.0,1.5112204884042004,1.5112204884042004
U013,Food,2023-07,0.0,1.4456610593873394,1.4456610593873394
U013,Food,2023-08,0.0,1.7781663363657025,1.7781663363657025
U013,Food,2023-09,0.0,1.777211949598251,1.777211949598251
U013,Food,2023-10,0.0,2.184604656446028,2.184604656446028
U013,Food,2023-11,4324.0,1.8572302708777366,4322.142769729122
U013,Shopping,2023-10,0.0,2.046873845516607,2.046873845516607
U013,Shopping,2023-11,0.0,1.6742505422440779,1.6742505422440779
U013,Shopping,2023-12,0.0,1.703250397544633,1.703250397544633
U013,Shopping,2024-01,0.0,1.5772050409505152,1.5772050409505152
U013,Shopping,2024-02,4843.22,1.5103530898038673,4841.709646910196
U013,Shopping,2024-03,0.0,0.43572852842681004,0.43572852842681004
U013,Shopping,2024-04,4206.69,1.748482657989701,4204.94151734201
U013,Transport,2023-11,0.0,1.157861112543395,1.157861112543395
U013,Transport,2023-12,0.0,1.8515011584818208,1.8515011584818208
U013,Transport,2024-01,0.0,2.0773911431466217,2.0773911431466217
U013,Transport,2024-02,0.0,1.9866871986943244,1.9866871986943244
U013,Transport,2024-03,1295.0,1.6569918167578055,1293.343008183242
U013,Transport,2024-04,312.0,3.818696993177012,308.181303006823
U014,Bills,2024-06,0.0,3.2311581233654447,3.2311581233654447
U014,Bills,2024-07,0.0,3.1529627114682706,3.1529627114682706
U014,Bills,2024-08,0.0,2.9311542028026207,2.9311542028026207
U014,Bills,2024-09,0.0,2.802541497730425,2.802541497730425
U014,Bills,2024-10,9348.0,2.669782280269477,9345.330217719731
U014,Bills,2024-11,0.0,0.8398295894056638,0.8398295894056638
U014,Bills,2024-12,9238.0,0.37444131972506206,9237.625558680274
U014,Shopping,2022-09,0.0,1.4037032389673305,1.4037032389673305
U014,Shopping,2022-10,0.0,2.046873845516607,2.046873845516607
U014,Shopping,2022-11,500.0,1.6742505422440779,498.32574945775593
U014,Transport,2024-04,0.0,1.4756468194099863,1.4756468194099863
U014,Transport,2024-05,0.0,1.3411764251370029,1.3411764251370029
U014,Transport,2024-06,0.0,1.2467494947004258,1.2467494947004258
U014,Transport,2024-07,0.0,1.1507372701204015,1.1507372701204015
U014,Transport,2024-08,0.0,1.5415287071402988,1.5415287071402988
U014,Transport,2024-09,0.0,1.6540408114498377,1.6540408114498377
U014,Transport,2024-10,0.0,1.6909835725826596,1.6909835725826596
U014,Transport,2024-11,707.0,1.157861112543395,705.8421388874566
U015,Bills,2024-04,0.0,2.9969170640958853,2.9969170640958853
U015,Bills,2024-05,0.0,2.6237742603611762,2.6237742603611762
U015,Bills,2024-06,5394.0,3.2311581233654447,5390.768841876635
U015,Bills,2024-07,0.0,2.8124645307603293,2.8124645307603293
U015,Bills,2024-08,0.0,3.6954978867557635,3.6954978867557635
U015,Bills,2024-09,0.0,1.127696644470607,1.127696644470607
U015,Bills,2024-10,8349.0,2.669782280269477,8346.330217719731
U015,Entertainment,2023-07,0.0,1.0560113112551708,1.0560113112551708
U015,Entertainment,2023-08,0.0,1.8969819601148328,1.8969819601148328
U015,Entertainment,2023-09,0.0,1.3519534554398889,1.3519534554398889
U015,Entertainment,2023-10,0.0,1.3377460388348332,1.3377460388348332
U015,Entertainment,2023-11,0.0,1.2204648306410655,1.2204648306410655
U015,Entertainment,2023-12,9428.0,0.25948874456544024,9427.740511255435
U015,Shopping,2023-12,4574.46,1.703250397544633,4572.756749602456
U015,Shopping,2024-01,0.0,0.33856825047179,0.33856825047179
U015,Shopping,2024-02,0.0,0.9800844405464879,0.9800844405464879
U015,Shopping,2024-03,0.0,0.7765706377149513,0.7765706377149513
U015,Shopping,2024-04,2416.42,1.622935799682319,2414.797064200318
U015,Shopping,2024-05,0.0,0.3572015165663359,0.3572015165663359
U015,Shopping,2024-06,500.0,1.471695853779892,498.5283041462201
U015,Transport,2023-09,0.0,1.6540408114498377,1.6540408114498377
U015,Transport,2023-10,0.0,1.6909835725826596,1.6909835725826596
U015,Transport,2023-11,0.0,1.157861112543395,1.157861112543395
U015,Transport,2023-12,0.0,1.8515011584818208,1.8515011584818208
U015,Transport,2024-01,0.0,2.0773911431466217,2.0773911431466217
U015,Transport,2024-02,0.0,1.9866871986943244,1.9866871986943244
U015,Transport,2024-03,176.0,1.6569918167578055,174.3430081832422
U016,Bills,2023-12,4480.0,1.562875009070916,4478.437124990929
U016,Bills,2024-01,578.0,3.0586293201264594,574.9413706798736
U016,Bills,2024-02,0.0,7.07919885814759,7.07919885814759
U016,Bills,2024-03,0.0,3.2118277604115013,3.2118277604115013
U016,Bills,2024-04,5063.0,2.1742531931939317,5060.825746806806
U016,Food,2024-08,0.0,1.8711587150900457,1.8711587150900457
U016,Food,2024-09,0.0,0.6216651793971524,0.6216651793971524
U016,Food,2024-10,0.0,1.3314196210966416,1.3314196210966416
U016,Food,2024-11,2491.0,1.8572302708777366,2489.1427697291224
U016,Shopping,2024-03,0.0,0.857549919568515,0.857549919568515
U016,Shopping,2024-04,0.0,1.0064281428546322,1.0064281428546322
U016,Shopping,2024-05,0.0,1.4004335929177936,1.4004335929177936
U016,Shopping,2024-06,0.0,1.3086460102894746,1.3086460102894746
U016,Shopping,2024-07,2282.92,1.3296454101124717,2281.5903545898877
U016,Shopping,2024-08,0.0,0.2151436474301853,0.2151436474301853
U016,Shopping,2024-09,0.0,0.546066481282006,0.546066481282006
U016,Shopping,2024-10,0.0,2.333290691765697,2.333290691765697
U016,Shopping,2024-11,826.3,1.6742505422440779,824.6257494577559
U016,Transport,2024-02,0.0,1.9866871986943244,1.9866871986943244
U016,Transport,2024-03,0.0,1.6569918167578055,1.6569918167578055
U016,Transport,2024-04,0.0,1.4756468194099863,1.4756468194099863
U016,Transport,2024-05,0.0,1.3411764251370029,1.3411764251370029
U016,Transport,2024-06,0.0,1.2467494947004258,1.2467494947004258
U016,Transport,2024-07,0.0,1.1507372701204015,1.1507372701204015
U016,Transport,2024-08,0.0,1.5415287071402988,1.5415287071402988
U016,Transport,2024-09,22224.0,1.6540408114498377,22222.34595918855
U017,Bills,2024-02,0.0,1.1626043656864948,1.1626043656864948
U017,Bills,2024-03,7677.0,2.949181490600317,7674.0508185093995
U017,Bills,2024-04,0.0,2.680221949144464,2.680221949144464
U017,Bills,2024-05,0.0,1.9723836476451035,1.9723836476451035
U017,Bills,2024-06,0.0,6.067389604417324,6.067389604417324
U017,Bills,2024-07,0.0,3.1529627114682706,3.1529627114682706
U017,Bills,2024-08,0.0,2.9311542028026207,2.9311542028026207
U017,Bills,2024-09,1501.0,2.802541497730425,1498.1974585022697
U017,Shopping,2023-04,500.0,1.622935799682319,498.3770642003177
U017,Shopping,2023-05,0.0,0.5325316014863302,0.5325316014863302
U017,Shopping,2023-06,0.0,1.5320180317873482,1.5320180317873482
U017,Shopping,2023-07,0.0,1.6662246397715599,1.6662246397715599
U017,Shopping,2023-08,0.0,1.8021512413813277,1.8021512413813277
U017,Shopping,2023-09,0.0,1.664443917937822,1.664443917937822
U017,Shopping,2023-10,794.22,2.046873845516607,792.1731261544834
U018,Food,2024-01,0.0,1.742605803779599,1.742605803779599
U018,Food,2024-02,0.0,1.78037315686798,1.78037315686798
U018,Food,2024-03,1575.0,2.0235869492415324,1572.9764130507585
U018,Food,2024-04,0.0,1.6980164328625111,1.6980164328625111
U018,Food,2024-05,0.0,1.0765525775020826,1.0765525775020826
U018,Food,2024-06,0.0,1.092598776670131,1.092598776670131
U018,Food,2024-07,0.0,1.4456610593873394,1.4456610593873394
U018,Food,2024-08,0.0,1.7781663363657025,1.7781663363657025
U018,Food,2024-09,3929.0,1.777211949598251,3927.222788050402
U018,Shopping,2023-08,0.0,1.8021512413813277,1.8021512413813277
U018,Shopping,2023-09,0.0,1.664443917937822,1.664443917937822
U018,Shopping,2023-10,0.0,2.046873845516607,2.046873845516607
U018,Shopping,2023-11,0.0,1.6742505422440779,1.6742505422440779
U018,Shopping,2023-12,0.0,1.703250397544633,1.703250397544633
U018,Shopping,2024-01,0.0,1.5772050409505152,1.5772050409505152
U018,Shopping,2024-02,0.0,1.5103530898038673,1.5103530898038673
U018,Shopping,2024-03,719.11,1.6125022340293254,717.4974977659707
U019,Bills,2023-10,0.0,13.144395836327691,13.144395836327691
U019,Bills,2023-11,0.0,0.8488266186193467,0.8488266186193467
U019,Bills,2023-12,0.0,3.1808002087834897,3.1808002087834897
U019,Bills,2024-01,0.0,3.4926114860631907,3.4926114860631907
U019,Bills,2024-02,0.0,2.1158642652680886,2.1158642652680886
U019,Bills,2024-03,0.0,2.949181490600317,2.949181490600317
U019,Bills,2024-04,0.0,2.9969170640958853,2.9969170640958853
U019,Bills,2024-05,1183.0,2.6237742603611762,1180.3762257396388
U019,Food,2024-05,0.0,1.8124233091935689,1.8124233091935689
U019,Food,2024-06,0.0,1.6476909972811056,1.6476909972811056
U019,Food,2024-07,0.0,1.4456610593873394,1.4456610593873394
U019,Food,2024-08,0.0,1.7781663363657025,1.7781663363657025
U019,Food,2024-09,3301.0,1.777211949598251,3299.222788050402
U019,Shopping,2024-02,0.0,1.5103530898038673,1.5103530898038673
U019,Shopping,2024-03,2426.32,1.6125022340293254,2424.707497765971
U019,Shopping,2024-04,0.0,0.3736870212677352,0.3736870212677352
U019,Shopping,2024-05,500.0,1.5762091435563494,498.42379085644365
U019,Shopping,2024-06,0.0,1.055174200603378,1.055174200603378
U019,Shopping,2024-07,0.0,3.2092026694384534,3.2092026694384534
U019,Shopping,2024-08,500.0,2.1678825054092594,497.83211749459076
U020,Bills,2023-09,47640.09999999999,2.802541497730425,47637.29745850226
U020,Bills,2023-10,0.0,2.091012783705522,2.091012783705522
U020,Bills,2023-11,0.0,65.30586476389222,65.30586476389222
U020,Bills,2023-12,0.0,0.7262233947167906,0.7262233947167906
