user_id,category,month,amount
U004,Shopping,2023-02,961.79
U004,Shopping,2023-12,500.0
U004,Shopping,2024-07,1453.36
U004,Shopping,2024-09,854.8
U004,Shopping,2024-10,5217.87
U004,Transportation,2021-02,2391.0
U004,Transportation,2022-04,4005.0
U004,Transportation,2022-08,7668.0
U004,Transportation,2023-02,4330.0
U004,Transportation,2024-03,7119.0
U004,Traval,2022-10,1547.0
U004,Traval,2023-09,5649.0
U004,Traval,2024-09,15086.0
U004,Traval,2024-10,4701.0
U004,Travl,2022-01,7667.0
U004,Utility,2021-08,8704.0
U004,Utility,2023-02,3006.0
U004,Utlities,2022-12,4890.0
U005,Education,2024-06,5749.0
U005,Education,2024-10,17261.0
U005,Entertainment,2024-03,1364.0
U005,Entrtnmnt,2023-07,4279.0
U005,Entrtnmnt,2024-11,1754.0
U005,Food,2021-02,7406.0
U005,Food,2022-03,9852.0
U005,Food,2022-05,7238.0
U005,Foodd,2022-07,2059.0
U005,Foods,2021-06,2374.0
U005,Health,2021-03,7366.0
U005,Rnt,2021-01,7762.0
U005,Shopping,2021-02,2962.74
U005,Shopping,2022-03,5000.15
U005,Shopping,2022-05,2463.31
U005,Shopping,2024-03,811.43
U005,Transportation,2022-11,8001.0
U005,Transportation,2023-08,9875.0
U005,Traval,2023-11,500.0
U005,Utility,2022-09,4698.0
U006,Bills,2023-12,140.0
U006,Bills,2024-04,3965.0
U006,Education,2024-05,4208.0
U006,Entertainment,2021-12,1597.0
U006,Entertainment,2023-02,5721.0
U006,Entrtnmnt,2023-08,8886.0
U006,Fod,2021-04,1520.0
U006,Fod,2024-01,2415.0
U006,Food,2024-08,1077.0
U006,Foodd,2021-10,2017.0
U006,Health,2024-09,6823.0
U006,Housing,2023-12,6471.0
U006,Housing,2024-05,7495.0
U006,Housing,2024-09,4020.0
U006,Others,2024-07,7394.0
U006,Rentt,2024-03,32666.0
U006,Savings,2022-07,2971.0
U006,Shopping,2021-12,833.44
U006,Shopping,2023-02,4032.16
U006,Shopping,2023-12,500.0
U006,Shopping,2024-04,500.0
U006,Shopping,2024-07,921.61
U006,Shopping,2024-08,500.0
U006,Transportation,2023-01,7548.0
U006,Transportation,2023-02,6769.0
U006,Travl,2022-07,9794.0
U006,Utility,2023-12,5789.0
U006,Utility,2024-05,1531.0
U007,Bills,2022-01,2493.0
U007,Bills,2024-06,982.0
U007,Education,2022-06,7222.0
U007,Entertainment,2021-03,3219.0
U007,Entertainment,2022-04,1380.0
U007,Entertainment,2022-11,2788.0
U007,Entrtnmnt,2022-12,9871.0
U007,Food,2021-08,5005.0
U007,Food,2023-09,1491.0
U007,Food,2024-08,9722.0
U007,Food,2024-10,3826.0
U007,Foods,2022-12,4873.0
U007,Health,2021-07,13392.0
U007,Rentt,2021-10,40706.0
U007,Rentt,2023-05,36864.0
U007,Rentt,2023-08,31837.0
U007,Rnt,2022-11,100.0
U007,Savings,2021-03,7004.0
U007,Shopping,2021-03,2303.04
U007,Shopping,2021-08,1824.27
U007,Shopping,2022-01,500.0
U007,Shopping,2022-04,791.09
U007,Shopping,2022-11,1665.54
U007,Shopping,2023-09,500.0
U007,Shopping,2024-06,500.0
U007,Shopping,2024-08,3608.52
U007,Shopping,2024-10,1290.91
U007,Transportation,2021-12,224.0
U007,Transportation,2024-01,3307.0
U007,Transportation,2024-02,2061.0
U007,Transportation,2024-05,9916.0
U007,Traval,2021-02,6664.0
U007,Traval,2022-10,4042.0
U007,Travl,2024-10,4973.0
U007,Utilties,2022-01,711.0
U008,Education,2024-09,9264.0
U008,Entertainment,2023-11,2264.0
U008,Food,2022-09,2120.0
U008,Food,2024-02,2814.0
U008,Food,2024-03,7929.0
U008,Foodd,2021-09,1222.0
U008,Housing,2021-03,4013.0
U008,Housing,2023-03,36978.0
U008,Housing,2023-10,15177.0
U008,Other,2023-03,3989.0
U008,Other,2023-08,6281.0
U008,Rnt,2021-08,8813.0
U008,Rnt,2023-10,500.0
U008,Shopping,2022-09,756.79
U008,Shopping,2023-11,1318.16
U008,Shopping,2024-02,1101.85
U008,Shopping,2024-03,3299.89
U008,Transportation,2024-06,2092.0
U008,Traval,2022-10,4320.0
U008,Traval,2023-04,8630.0
U009,Educaton,2024-01,5425.0
U009,Entertainment,2021-02,4085.0
U009,Entertainment,2024-12,8056.0
U009,Fod,2021-05,5934.0
U009,Fod,2022-10,1687.0
U009,Food,2024-08,6031.0
U009,Foodd,2023-07,1751.0
U009,Foods,2022-09,1193.0
U009,Health,2024-05,2721.0
U009,Helth,2022-09,5237.0
U009,Housing,2021-06,40318.0
U009,Housing,2023-04,48330.0
U009,Housing,2023-06,145.0
U009,Housing,2023-10,7602.0
U009,Housing,2023-12,7945.0
U009,Housing,2024-07,1846.0
U009,Housing,2024-11,5534.0
U009,Others,2022-09,597.0
U009,Rentt,2022-07,40813.0
U009,Rentt,2023-05,6358.0
U009,Rentt,2023-07,13682.0
U009,Rnt,2023-01,4039.0
U009,Rnt,2024-04,3700.0
U009,Rnt,2024-11,7801.0
U009,Shopping,2021-02,2009.78
U009,Shopping,2022-09,500.0
U009,Shopping,2024-08,1816.75
U009,Shopping,2024-12,4339.51
U009,Transportation,2021-08,6831.0
U009,Transportation,2022-03,1745.0
U009,Travl,2023-12,3790.0
U009,Travl,2024-06,1680.0
U009,Utility,2024-12,7937.0
U009,Utlities,2021-07,3209.0
U010,Bills,2022-09,6772.0
U010,Bills,2024-01,1426.0
U010,Education,2021-09,5811.0
U010,Education,2022-08,8250.0
U010,Fod,2023-10,555.0
U010,Fod,2024-09,540.0
U010,Food,2023-01,5470.0
U010,Food,2024-04,2704.0
U010,Food,2024-05,8293.0
U010,Foodd,2022-07,4960.0
U010,Foods,2023-06,324.0
U010,Housing,2023-11,24749.0
U010,Housing,2024-06,49647.0
U010,Housing,2024-07,1566.0
U010,Rentt,2021-01,27805.0
U010,Rnt,2023-08,1996.0
U010,Rnt,2024-06,4380.0
U010,Savings,2022-07,791.0
U010,Shopping,2022-09,500.0
U010,Shopping,2023-01,2467.33
U010,Shopping,2024-01,500.0
U010,Shopping,2024-04,1168.75
U010,Shopping,2024-05,2205.85
U010,Transportation,2023-09,4836.0
U010,Utility,2021-07,2758.0
U010,Utlities,2023-01,8132.0
U011,Bills,2021-04,4890.0
U011,Education,2021-08,8223.0
U011,Education,2024-04,1588.0
U011,Entertainment,2023-05,9289.0
U011,Entrtnmnt,2021-02,4995.0
U011,Entrtnmnt,2024-03,8617.0
U011,Fod,2023-10,4311.0
U011,Food,2022-02,500.0
U011,Foods,2021-02,995.0
U011,Foods,2022-03,1844.0
U011,Foods,2023-11,1199.0
U011,Health,2023-11,5284.0
U011,Health,2024-03,6536.0
U011,Health,2024-07,4811.0
U011,Housing,2021-02,6658.0
U011,Housing,2021-05,7037.0
U011,Housing,2021-09,500.0
U011,Housing,2022-10,5720.0
U011,Housing,2024-09,327.0
U011,Housing,2024-11,2728.0
U011,Rentt,2024-08,23463.0
U011,Rnt,2021-04,9386.0
U011,Shopping,2021-04,500.0
U011,Shopping,2022-02,500.0
U011,Shopping,2023-05,6340.01
U011,Transportation,2023-09,0.0
U011,Traval,2023-08,9767.0
U011,Utilties,2022-12,6313.0
U012,Bills,2023-04,1675.0
U012,Entertainment,2022-09,3512.0
U012,Entrtnmnt,2022-04,8897.0
U012,Fod,2023-10,846.0
U012,Food,2021-01,5056.0
U012,Food,2021-07,1504.0
U012,Food,2024-06,1363.0
U012,Food,2024-10,779.0
U012,Foodd,2021-07,3820.0
U012,Foodd,2021-09,2114.0
U012,Foodd,2024-11,4640.0
U012,Housing,2023-01,1130.0
U012,Housing,2023-07,4750.0
U012,Rentt,2023-07,44154.0
U012,Savings,2022-02,8301.0
U012,Shopping,2021-01,2049.81
U012,Shopping,2021-07,569.49
U012,Shopping,2022-09,1830.46
U012,Shopping,2023-04,500.0
U012,Shopping,2024-06,542.54
U012,Shopping,2024-10,500.0
U012,Transportation,2023-05,8914.0
U012,Transportation,2023-06,3525.0
U012,Transportation,2023-08,4073.0
U012,Utility,2024-04,3227.0
U012,Utility,2024-12,1152.0
U013,Education,2021-04,2819.0
U013,Education,2024-06,4136.0
U013,Entertainment,2022-05,999999999.0
U013,Entertainment,2022-07,8242.0
U013,Entertainment,2023-01,5020.0
U013,Entertainment,2024-02,6798.0
U013,Entertainment,2024-04,7038.0
U013,Food,2021-05,9422.0
U013,Food,2021-09,2966.0
U013,Foods,2022-03,2845.0
U013,Foods,2023-11,4324.0
U013,Health,2024-03,4447.0
U013,Housing,2023-07,4489.0
U013,Housing,2023-10,367.0
U013,Housing,2024-04,778.0
U013,Housing,2024-12,9356.0
U013,Other,2023-03,7626.0
U013,Rnt,2021-10,2310.0
U013,Rnt,2022-05,9199.0
U013,Saving,2023-05,6271.0
U013,Savings,2024-12,7661.0
U013,Shopping,2021-05,2729.59
U013,Shopping,2021-09,781.88
U013,Shopping,2022-05,18000.0
U013,Shopping,2022-07,5125.03
U013,Shopping,2023-01,3203.86
U013,Shopping,2024-02,4843.22
U013,Shopping,2024-04,4206.69
U013,Transportation,2021-08,3959.0
U013,Transportation,2024-03,1295.0
U013,Transportation,2024-04,312.0
U013,Travl,2022-09,2440.0
U013,Utility,2024-10,4778.0
U014,Bills,2022-11,9262.0
U014,Educaton,2021-04,409.0
U014,Entertainment,2022-02,4213.0
U014,Entertainment,2022-06,314.0
U014,Food,2022-03,2828.0
U014,Foods,2021-05,1226.0
U014,Health,2023-10,6619.0
U014,Housing,2023-01,8863.0
U014,Housing,2023-08,8035.0
U014,Housing,2023-09,36134.0
U014,Housing,2024-01,4278.0
U014,Others,2021-08,6356.0
U014,Rentt,2022-01,45085.0
U014,Rnt,2024-10,9348.0
U014,Savings,2022-03,3176.0
U014,Shopping,2021-08,909.86
U014,Shopping,2022-02,2973.48
U014,Shopping,2022-03,1016.07
U014,Shopping,2022-06,500.0
U014,Shopping,2022-11,500.0
U014,Transportation,2022-01,3625.0
U014,Transportation,2023-10,5157.0
U014,Transportation,2024-11,707.0
U014,Traval,2023-09,6574.0
U014,Travl,2021-07,6328.0
U014,Utilties,2023-10,4292.0
U014,Utlities,2024-12,9238.0
U015,Bills,2024-06,5394.0
U015,Education,2024-08,9748.0
U015,Entertainment,2021-08,3643.0
U015,Entertainment,2021-10,7185.0
U015,Entertainment,2023-12,9428.0
U015,Entrtnmnt,2022-01,6311.0
U015,Food,2024-04,5990.0
U015,Foodd,2022-06,1506.0
U015,Foods,2023-12,4299.0
U015,Health,2021-07,3409.0
U015,Helth,2024-05,1971.0
U015,Housing,2023-11,43520.0
U015,Other,2024-03,5052.0
U015,Rentt,2021-12,42608.0
U015,Rentt,2023-05,24958.0
U015,Saving,2021-09,4828.0
U015,Shopping,2021-08,1916.19
U015,Shopping,2021-10,3767.26
U015,Shopping,2023-12,4574.46
U015,Shopping,2024-04,2416.42
U015,Shopping,2024-06,500.0
U015,Transportation,2021-03,1849.0
U015,Transportation,2022-02,6926.0
U015,Travl,2022-04,2269.0
U015,Travl,2024-03,176.0
U015,Utility,2024-10,8349.0
U015,Utilties,2022-01,6296.0
U016,Bills,2024-01,578.0
U016,Education,2022-02,1515.0
U016,Educaton,2022-03,4880.0
U016,Entertainment,2021-03,7845.0
U016,Entertainment,2021-12,1466.0
U016,Fod,2024-06,9086.0
U016,Food,2023-04,333.0
U016,Food,2024-01,6666.0
U016,Food,2024-07,7288.0
U016,Food,2024-11,2491.0
U016,Foodd,2023-02,4827.0
U016,Health,2022-05,5533.0
U016,Health,2023-01,5947.0
U016,Helth,2022-02,6837.0
U016,Housing,2022-08,4372.0
U016,Housing,2023-02,6076.0
U016,Housing,2023-11,9527.0
U016,Housing,2023-12,4480.0
U016,Housing,2024-04,5063.0
U016,Other,2021-06,1483.0
U016,Others,2023-10,8147.0
U016,Saving,2023-04,3783.0
U016,Shopping,2021-03,5093.72
U016,Shopping,2021-12,947.26
U016,Shopping,2023-04,500.0
U016,Shopping,2023-10,1258.47
U016,Shopping,2024-01,2411.86
U016,Shopping,2024-07,2282.92
U016,Shopping,2024-11,826.3
U016,Transportation,2021-06,759.0
U016,Transportation,2021-09,8731.0
U016,Transportation,2024-09,999999999.0
U016,Traval,2021-10,5132.0
U016,Traval,2023-09,6951.0
U016,Travl,2022-03,4125.0
U016,Utilties,2022-04,999999999.0
U016,Utilties,2023-02,4523.0
U016,Utlities,2022-09,1319.0
U017,Bills,2022-07,229.0
U017,Bills,2023-04,7597.0
U017,Education,2022-09,8324.0
U017,Entertainment,2021-01,5052.0
U017,Entrtnmnt,2023-08,3258.0
U017,Food,2023-10,2901.0
U017,Foodd,2022-11,634.0
U017,Health,2021-07,3500.0
U017,Helth,2022-06,8671.0
U017,Housing,2021-05,9655.0
U017,Housing,2022-02,43387.0
U017,Housing,2024-09,1501.0
U017,Savings,2024-05,9110.0
U017,Shopping,2021-01,2301.37
U017,Shopping,2022-07,500.0
U017,Shopping,2023-04,500.0
U017,Shopping,2023-10,794.22
U017,Transportation,2024-02,5566.0
U017,Traval,2022-11,1897.0
U017,Traval,2023-04,258.0
U017,Utility,2023-04,4949.0
U017,Utilties,2023-03,877.0
U017,Utilties,2023-11,1542.0
U017,Utilties,2024-03,7677.0
U018,Education,2021-02,9132.0
U018,Educaton,2023-04,3888.0
U018,Entertainment,2021-01,5980.0
U018,Fod,2022-07,552.0
U018,Fod,2022-12,9622.0
U018,Food,2021-03,16134.0
U018,Food,2022-12,4684.0
U018,Food,2024-03,1575.0
U018,Foodd,2021-01,3054.0
U018,Foodd,2023-04,1356.0
U018,Foods,2024-09,3929.0
U018,Helth,2024-04,1000.0
U018,Housing,2022-10,22033.0
U018,Rnt,2021-07,2966.0
U018,Savings,2024-09,7116.0
U018,Shopping,2021-01,3970.2
U018,Shopping,2021-03,5215.1
U018,Shopping,2022-12,1540.21
U018,Shopping,2024-03,719.11
U018,Transportation,2023-08,2217.0
U018,Traval,2023-05,4022.0
U018,Utilties,2024-12,6610.0
U019,Bills,2024-05,1183.0
U019,Entertainment,2021-08,4286.0
U019,Entertainment,2023-03,5711.0
U019,Entertainment,2024-08,1233.0
U019,Food,2022-08,1000.0
U019,Food,2023-01,4864.0
U019,Food,2023-07,2561.0
U019,Food,2024-03,6787.0
U019,Foods,2024-09,3301.0
U019,Helth,2022-09,7259.0
U019,Housing,2021-01,1000031823.0
U019,Housing,2022-03,10018.0
U019,Housing,2023-04,8682.0
U019,Housing,2023-07,18710.0
U019,Housing,2023-08,40517.0
U019,Rentt,2023-01,17355.0
U019,Shopping,2021-08,2257.0
U019,Shopping,2022-08,500.0
U019,Shopping,2023-01,1506.02
U019,Shopping,2023-03,3579.09
U019,Shopping,2023-07,729.7
U019,Shopping,2024-03,2426.32
U019,Shopping,2024-05,500.0
U019,Shopping,2024-08,500.0
U019,Transportation,2024-06,9112.0
U019,Traval,2024-10,562.0
U019,Utilties,2022-03,8759.0
U019,Utilties,2023-03,709.0
U019,Utlities,2021-09,396.0
U019,Utlities,2022-10,2847.0
U020,Education,2021-04,4801.0
U020,Education,2023-06,2827.0
U020,Entertainment,2021-03,8796.0
U020,Entertainment,2022-12,7165.0
U020,Food,2022-01,7378.0
U020,Food,2024-05,7279.0
U020,Food,2024-09,4871.0
U020,Food,2024-10,518.0
U020,Foods,2023-12,0.0
U020,Housing,2021-04,3841.0
U020,Housing,2022-09,1862.0
U020,Housing,2023-05,5988.0
U020,Housing,2024-03,8394.0
U020,Rentt,2023-09,94292.0
U020,Rnt,2021-10,3663.0
U020,Shopping,2021-03,6095.99
U020,Shopping,2022-01,2787.75
U020,Shopping,2022-12,3890.32
U020,Shopping,2024-05,2036.53
U020,Shopping,2024-09,1586.56
U020,Shopping,2024-10,500.0
U020,Transportation,2022-08,7210.0
U020,Transportation,2024-01,3800.0
U020,Transportation,2024-05,5953.0
U020,Transportation,2024-12,2329.0
U020,Traval,2021-02,7062.0
U020,Travl,2022-12,6316.0
U020,Utility,2022-03,1190.0
U021,Education,2024-06,8934.0
U021,Entertainment,2021-05,8736.0
U021,Entertainment,2024-09,5593.0
U021,Fod,2022-07,8386.0
U021,Fod,2022-08,8183.0
U021,Foodd,2023-05,4698.0
U021,Foods,2022-04,999999999.0
U021,Helth,2023-04,7396.0
U021,Housing,2023-06,37979.0
U021,Housing,2024-01,999999999.0
U021,Saving,2021-03,8006.0
U021,Savings,2024-05,162.0
U021,Shopping,2021-05,5654.2
U021,Shopping,2024-09,3098.13
U021,Transportation,2021-03,4450.0
U021,Transportation,2023-04,3917.0
U021,Transportation,2023-12,5097.0
U021,Transportation,2024-11,8573.0
U021,Traval,2023-10,6128.0
U021,Travl,2022-04,3460.0
U021,Utility,2024-05,1263.0
U021,Utilties,2022-07,4956.0
U022,Bills,2022-10,8898.0
U022,Bills,2022-11,302.0
U022,Bills,2023-10,384.0
U022,Entertainment,2022-06,1817.0
U022,Entertainment,2022-08,9558.0
U022,Entertainment,2023-02,14576.0
U022,Entertainment,2024-08,1467.0
U022,Fod,2021-01,8687.0
U022,Fod,2021-10,7901.0
U022,Food,2023-08,2670.0
U022,Food,2023-10,9413.0
U022,Foodd,2024-02,2612.0
U022,Health,2023-08,2134.0
U022,Housing,2021-01,9500.0
U022,Housing,2021-04,9157.0
U022,Housing,2022-10,2363.0
U022,Housing,2022-12,41744.0
U022,Housing,2024-06,30535.0
U022,Others,2021-08,539.0
U022,Rentt,2024-06,42655.0
U022,Rnt,2024-11,1000.0
U022,Savings,2022-10,9615.0
U022,Shopping,2021-08,500.0
U022,Shopping,2022-06,1048.45
U022,Shopping,2022-08,4463.42
U022,Shopping,2022-10,500.0
U022,Shopping,2022-11,500.0
U022,Shopping,2023-02,11385.19
U022,Shopping,2023-08,985.97
U022,Shopping,2023-10,3256.49
U022,Shopping,2024-08,1011.02
U022,Transportation,2022-08,7006.0
U022,Transportation,2024-01,1684.0
U022,Utility,2021-05,2539.0
U022,Utility,2022-11,4751.0
U022,Utilties,2021-03,6149.0
U022,Utlities,2024-09,5455.0
U023,Bills,2023-10,4781.0
U023,Education,2021-01,2601.0
U023,Education,2021-08,1980.0
U023,Educaton,2023-12,9662.0
U023,Entrtnmnt,2022-12,16010.0
U023,Entrtnmnt,2023-01,8631.0
U023,Entrtnmnt,2023-08,3692.0
U023,Fod,2022-11,8115.0
U023,Fod,2024-01,9650.0
U023,Fod,2024-02,7702.0
U023,Food,2023-05,5071.0
U023,Foodd,2024-03,4946.0
U023,Foodd,2024-10,1783.0
U023,Foods,2021-01,4398.0
U023,Foods,2021-11,3654.0
U023,Health,2022-08,9609.0
U023,Health,2024-09,8548.0
U023,Housing,2023-04,1301.0
U023,Housing,2024-06,9095.0
U023,Rnt,2022-12,4039.0
U023,Shopping,2023-05,1494.76
U023,Shopping,2023-10,500.0
U023,Transportation,2021-01,2273.0
U023,Transportation,2021-11,0.0
U023,Transportation,2022-11,6220.0
U023,Transportation,2023-09,7858.0
U023,Transportation,2024-11,409.0
U023,Utilties,2022-03,571.0
U023,Utlities,2021-12,2342.0
U023,Utlities,2023-10,5887.0
U024,Entertainment,2022-04,8428.0
U024,Entertainment,2022-10,524.0
U024,Entertainment,2024-10,8882.0
U024,Entrtnmnt,2021-09,7894.0
U024,Entrtnmnt,2024-02,5181.0
U024,Fod,2022-01,7874.0
U024,Fod,2024-03,8781.0
U024,Food,2021-08,5311.0
U024,Food,2023-09,7493.0
U024,Foodd,2022-06,4453.0
U024,Foods,2024-08,2768.0
U024,Foods,2024-09,2265.0
U024,Health,2021-11,4280.0
U024,Housing,2021-02,7691.0
U024,Housing,2021-06,35836.0
U024,Housing,2022-09,9626.0
U024,Housing,2023-06,10344.0
U024,Housing,2024-07,9635.0
U024,Housing,2024-12,9497.0
U024,Rentt,2024-03,12001.0
U024,Rnt,2021-05,7809.0
U024,Saving,2024-08,3234.0
U024,Shopping,2021-08,1473.58
U024,Shopping,2022-04,5069.9
U024,Shopping,2022-10,500.0
U024,Shopping,2023-09,2657.94
U024,Shopping,2024-10,4783.63
U024,Traval,2022-02,0.0
U024,Utility,2024-11,2657.0
U024,Utilties,2022-08,5844.0
U025,Education,2021-10,5556.0
U025,Education,2023-03,4600.0
U025,Educaton,2023-02,8254.0
U025,Entertainment,2022-12,2292.0
U025,Entertainment,2023-02,9095.0
U025,Entrtnmnt,2021-12,9989.0
U025,Food,2021-04,14542.0
U025,Foodd,2024-09,3161.0
U025,Foods,2022-03,4633.0
U025,Health,2021-12,1107.0
U025,Helth,2024-01,2028.0
U025,Housing,2022-04,1568.0
U025,Housing,2024-02,3838.0
U025,Rentt,2022-01,26260.0
U025,Rentt,2024-01,7195.0
U025,Savings,2022-06,9976.0
U025,Shopping,2021-04,4161.59
U025,Shopping,2022-12,1151.74
U025,Shopping,2023-02,6127.77
U025,Transportation,2021-06,5502.0
U025,Transportation,2022-09,3560.0
U025,Transportation,2023-10,7914.0
U025,Transportation,2023-11,7031.0
U025,Traval,2023-09,1372.0
U025,Utility,2021-01,1125.0
U025,Utlities,2022-09,7698.0
U026,Bills,2021-07,11250.0
U026,Bills,2021-08,6343.0
U026,Bills,2023-01,207.0
U026,Education,2021-01,6915.0
U026,Educaton,2022-02,9089.0
U026,Entertainment,2024-10,4216.0
U026,Fod,2022-05,1590.0
U026,Fod,2024-03,6679.0
U026,Food,2021-08,4512.0
U026,Food,2022-01,6666.0
U026,Food,2023-03,6497.0
U026,Food,2023-07,14460.0
U026,Food,2023-10,1532.0
U026,Food,2024-01,1000.0
U026,Foodd,2022-03,3463.0
U026,Foodd,2022-04,3699.0
U026,Foodd,2024-04,3646.0
U026,Foods,2023-08,2748.0
U026,Foods,2023-09,4046.0
U026,Foods,2024-07,3054.0
U026,Foods,2024-11,1239.0
U026,Health,2021-01,6970.0
U026,Housing,2022-01,4670.0
U026,Housing,2022-04,5122.0
U026,Housing,2024-02,25526.0
U026,Housing,2024-04,23398.0
U026,Housing,2024-12,3550.0
U026,Rentt,2022-01,8643.0
U026,Rentt,2022-11,7109.0
U026,Saving,2022-09,604.0
U026,Saving,2023-09,7734.0
U026,Savings,2023-02,6766.0
U026,Shopping,2021-07,500.0
U026,Shopping,2021-08,2250.94
U026,Shopping,2022-01,3557.67
U026,Shopping,2023-01,500.0
U026,Shopping,2023-03,2067.04
U026,Shopping,2023-07,3201.17
U026,Shopping,2023-10,520.43
U026,Shopping,2024-01,500.0
U026,Shopping,2024-10,2197.88
U026,Transportation,2024-09,7322.0
U026,Utility,2023-02,2305.0
U027,Education,2022-05,8479.0
U027,Entertainment,2021-10,343.0
U027,Entertainment,2023-05,5174.0
U027,Entrtnmnt,2022-12,5693.0
U027,Entrtnmnt,2023-06,9028.0
U027,Food,2021-01,3805.0
U027,Food,2021-04,614.0
U027,Food,2022-01,1250.0
U027,Food,2023-10,1620.0
U027,Food,2024-06,6514.0
U027,Foods,2021-10,1975.0
U027,Foods,2023-02,2206.0
U027,Foods,2023-10,1180.0
U027,Foods,2023-11,151.0
U027,Housing,2021-12,6422.0
U027,Housing,2022-08,17620.0
U027,Rentt,2024-01,12083.0
U027,Rnt,2021-10,2101.0
U027,Rnt,2024-04,9363.0
U027,Savings,2022-07,3541.0
U027,Savings,2024-04,638.0
U027,Shopping,2021-01,1249.38
U027,Shopping,2021-04,500.0
U027,Shopping,2021-10,500.0
U027,Shopping,2022-01,500.0
U027,Shopping,2023-05,3146.63
U027,Shopping,2023-10,500.0
U027,Shopping,2024-06,1669.0
U027,Transportation,2021-08,3380.0
U027,Transportation,2021-10,8987.0
U027,Utility,2024-08,16602.0
U027,Utlities,2021-10,3106.0
U027,Utlities,2023-05,4805.0
U028,Bills,2022-01,7734.0
U028,Bills,2023-09,5476.0
U028,Education,2023-07,8204.0
U028,Education,2024-06,9732.0
U028,Entertainment,2021-09,356.0
U028,Entertainment,2021-12,9695.0
