user_id,category,month,amount
34.0,Bills,2023-02,1324.05
35.0,Bills,2023-02,3548.21
36.0,Bills,2023-02,3479.25
37.0,Bills,2023-02,1575.34
38.0,Bills,2023-02,2676.58
39.0,Bills,2023-02,1288.67
40.0,Bills,2023-02,2081.56
41.0,Bills,2023-02,1130.83
42.0,Bills,2023-02,1624.19
43.0,Bills,2023-02,2588.75
44.0,Bills,2023-02,1582.1
45.0,Bills,2023-02,3119.61
46.0,Bills,2023-02,3023.87
47.0,Bills,2023-02,1573.9
48.0,Bills,2023-02,2618.03
49.0,Bills,2023-02,2171.66
50.0,Bills,2023-02,2117.58
51.0,Bills,2023-02,1292.2
52.0,Bills,2023-02,1669.36
53.0,Bills,2023-02,3726.48
54.0,Bills,2023-02,1277.2
55.0,Bills,2023-02,3525.46
56.0,Bills,2023-02,1238.12
57.0,Bills,2023-02,1152.8
58.0,Bills,2023-02,2565.36
59.0,Bills,2023-02,2122.05
60.0,Bills,2023-02,2993.27
61.0,Bills,2023-02,2277.51
62.0,Bills,2023-02,2986.48
63.0,Bills,2023-02,1375.44
64.0,Bills,2023-02,1431.28
65.0,Bills,2023-02,3292.28
66.0,Bills,2023-02,1044.36
67.0,Bills,2023-02,3296.76
68.0,Bills,2023-02,2849.78
69.0,Bills,2023-02,2523.33
70.0,Bills,2023-02,2897.68
71.0,Bills,2023-02,2963.5
72.0,Bills,2023-02,993.34
73.0,Bills,2023-02,2777.4
74.0,Bills,2023-02,2393.99
75.0,Bills,2023-02,3152.76
76.0,Bills,2023-02,2614.83
77.0,Bills,2023-02,2181.46
78.0,Bills,2023-02,3743.72
79.0,Bills,2023-02,3604.06
80.0,Bills,2023-02,2061.63
81.0,Bills,2023-02,2252.94
82.0,Bills,2023-02,2978.32
83.0,Bills,2023-02,1015.8
84.0,Bills,2023-02,2698.32
85.0,Bills,2023-02,1844.15
86.0,Bills,2023-02,3171.33
87.0,Bills,2023-02,1693.52
88.0,Bills,2023-02,1475.31
89.0,Bills,2023-02,1236.41
90.0,Bills,2023-02,2152.67
91.0,Bills,2023-02,2947.54
92.0,Bills,2023-02,2668.88
93.0,Bills,2023-02,2115.09
94.0,Bills,2023-02,2403.42
95.0,Bills,2023-02,3894.76
96.0,Bills,2023-02,906.68
97.0,Bills,2023-02,1007.11
98.0,Bills,2023-02,1302.15
99.0,Bills,2023-02,3348.02
100.0,Bills,2023-02,1677.62
101.0,Bills,2023-02,1319.11
102.0,Bills,2023-02,1284.56
103.0,Bills,2023-02,833.21
104.0,Bills,2023-02,1584.08
105.0,Bills,2023-02,1222.22
106.0,Bills,2023-02,2243.23
107.0,Bills,2023-02,2667.79
108.0,Bills,2023-02,3129.31
109.0,Bills,2023-02,2234.33
110.0,Bills,2023-02,3424.95
111.0,Bills,2023-02,2985.1
112.0,Bills,2023-02,1851.98
113.0,Bills,2023-02,3630.1
114.0,Bills,2023-02,2028.08
115.0,Bills,2023-02,3141.32
116.0,Bills,2023-02,2131.46
117.0,Bills,2023-02,1889.99
118.0,Bills,2023-02,1349.44
119.0,Bills,2023-02,3601.85
120.0,Bills,2023-02,2747.25
1.0,Bills,2023-03,3218.02
2.0,Bills,2023-03,1616.19
3.0,Bills,2023-03,1268.33
4.0,Bills,2023-03,3691.09
5.0,Bills,2023-03,1248.5
6.0,Bills,2023-03,1369.08
7.0,Bills,2023-03,1536.98
8.0,Bills,2023-03,3702.16
9.0,Bills,2023-03,3888.04
10.0,Bills,2023-03,4255.2
11.0,Bills,2023-03,1334.08
12.0,Bills,2023-03,1814.24
13.0,Bills,2023-03,997.69
14.0,Bills,2023-03,1131.37
15.0,Bills,2023-03,2638.74
16.0,Bills,2023-03,2075.2
17.0,Bills,2023-03,1685.43
18.0,Bills,2023-03,1261.89
19.0,Bills,2023-03,3360.78
20.0,Bills,2023-03,2732.86
21.0,Bills,2023-03,2167.75
22.0,Bills,2023-03,2728.57
23.0,Bills,2023-03,2513.23
24.0,Bills,2023-03,3598.36
25.0,Bills,2023-03,1585.43
26.0,Bills,2023-03,1107.25
27.0,Bills,2023-03,2621.45
28.0,Bills,2023-03,1237.38
29.0,Bills,2023-03,3848.4
30.0,Bills,2023-03,2039.13
31.0,Bills,2023-03,1876.03
32.0,Bills,2023-03,2173.04
33.0,Bills,2023-03,1828.08
34.0,Bills,2023-03,1560.33
35.0,Bills,2023-03,4040.88
36.0,Bills,2023-03,3514.74
37.0,Bills,2023-03,1774.74
38.0,Bills,2023-03,2927.17
39.0,Bills,2023-03,1276.02
40.0,Bills,2023-03,2190.37
41.0,Bills,2023-03,1156.8
42.0,Bills,2023-03,1627.1
43.0,Bills,2023-03,2898.3
44.0,Bills,2023-03,1722.28
45.0,Bills,2023-03,3049.41
46.0,Bills,2023-03,3241.51
47.0,Bills,2023-03,1720.38
48.0,Bills,2023-03,2763.56
49.0,Bills,2023-03,2232.47
50.0,Bills,2023-03,2202.55
51.0,Bills,2023-03,1441.33
52.0,Bills,2023-03,1485.11
53.0,Bills,2023-03,4002.16
54.0,Bills,2023-03,1452.49
55.0,Bills,2023-03,3801.46
56.0,Bills,2023-03,1365.49
57.0,Bills,2023-03,1253.86
58.0,Bills,2023-03,2690.66
59.0,Bills,2023-03,2514.87
60.0,Bills,2023-03,3009.43
61.0,Bills,2023-03,2587.72
62.0,Bills,2023-03,3205.7
63.0,Bills,2023-03,1408.74
64.0,Bills,2023-03,1580.72
65.0,Bills,2023-03,3602.12
66.0,Bills,2023-03,1300.03
67.0,Bills,2023-03,3229.22
68.0,Bills,2023-03,3075.81
69.0,Bills,2023-03,2861.13
70.0,Bills,2023-03,3242.56
71.0,Bills,2023-03,3283.34
72.0,Bills,2023-03,1044.13
73.0,Bills,2023-03,3117.81
74.0,Bills,2023-03,2491.95
75.0,Bills,2023-03,3370.12
76.0,Bills,2023-03,2814.31
77.0,Bills,2023-03,2171.47
78.0,Bills,2023-03,3945.87
79.0,Bills,2023-03,4177.54
80.0,Bills,2023-03,2166.5
81.0,Bills,2023-03,2637.86
82.0,Bills,2023-03,3195.73
83.0,Bills,2023-03,1071.37
84.0,Bills,2023-03,2662.31
85.0,Bills,2023-03,2089.77
86.0,Bills,2023-03,3098.03
87.0,Bills,2023-03,1877.25
88.0,Bills,2023-03,1688.02
89.0,Bills,2023-03,1428.16
90.0,Bills,2023-03,2334.07
91.0,Bills,2023-03,3216.6
92.0,Bills,2023-03,2709.41
93.0,Bills,2023-03,2264.56
94.0,Bills,2023-03,2550.29
95.0,Bills,2023-03,3980.53
96.0,Bills,2023-03,953.03
97.0,Bills,2023-03,1017.34
98.0,Bills,2023-03,1403.2
99.0,Bills,2023-03,3570.26
100.0,Bills,2023-03,1982.78
101.0,Bills,2023-03,1428.09
102.0,Bills,2023-03,1355.36
103.0,Bills,2023-03,932.68
104.0,Bills,2023-03,1593.48
105.0,Bills,2023-03,1237.94
106.0,Bills,2023-03,2221.31
107.0,Bills,2023-03,3175.8
108.0,Bills,2023-03,2887.15
109.0,Bills,2023-03,2437.88
110.0,Bills,2023-03,3153.04
111.0,Bills,2023-03,3161.32
112.0,Bills,2023-03,2090.4
113.0,Bills,2023-03,3797.83
114.0,Bills,2023-03,1931.17
115.0,Bills,2023-03,3295.51
116.0,Bills,2023-03,2283.58
117.0,Bills,2023-03,2109.94
118.0,Bills,2023-03,1298.84
119.0,Bills,2023-03,3840.65
120.0,Bills,2023-03,2748.66
1.0,Bills,2023-04,3841.0
2.0,Bills,2023-04,1672.86
3.0,Bills,2023-04,1228.43
4.0,Bills,2023-04,3549.4
5.0,Bills,2023-04,1239.03
6.0,Bills,2023-04,1450.11
7.0,Bills,2023-04,1722.33
8.0,Bills,2023-04,3840.93
9.0,Bills,2023-04,4330.21
10.0,Bills,2023-04,4227.96
11.0,Bills,2023-04,1308.74
12.0,Bills,2023-04,1905.25
13.0,Bills,2023-04,1032.09
14.0,Bills,2023-04,1164.21
15.0,Bills,2023-04,2797.32
16.0,Bills,2023-04,2130.76
17.0,Bills,2023-04,1781.3
18.0,Bills,2023-04,1228.12
19.0,Bills,2023-04,3735.92
20.0,Bills,2023-04,2675.9
21.0,Bills,2023-04,2250.8
22.0,Bills,2023-04,2434.53
23.0,Bills,2023-04,2308.16
24.0,Bills,2023-04,3662.39
25.0,Bills,2023-04,1820.13
26.0,Bills,2023-04,1262.77
27.0,Bills,2023-04,2648.24
28.0,Bills,2023-04,1314.92
29.0,Bills,2023-04,3703.42
30.0,Bills,2023-04,2260.25
31.0,Bills,2023-04,1938.54
32.0,Bills,2023-04,2193.84
33.0,Bills,2023-04,2000.53
34.0,Bills,2023-04,1729.4
35.0,Bills,2023-04,3912.72
36.0,Bills,2023-04,3918.4
37.0,Bills,2023-04,1656.83
38.0,Bills,2023-04,2893.95
39.0,Bills,2023-04,1182.5
40.0,Bills,2023-04,2324.82
41.0,Bills,2023-04,1169.29
42.0,Bills,2023-04,1713.04
43.0,Bills,2023-04,3039.08
44.0,Bills,2023-04,1899.24
45.0,Bills,2023-04,3313.75
46.0,Bills,2023-04,3570.99
47.0,Bills,2023-04,1560.17
48.0,Bills,2023-04,2729.26
49.0,Bills,2023-04,2229.14
50.0,Bills,2023-04,2279.0
51.0,Bills,2023-04,1332.17
52.0,Bills,2023-04,1710.92
53.0,Bills,2023-04,4013.0
54.0,Bills,2023-04,1462.87
55.0,Bills,2023-04,3690.4
56.0,Bills,2023-04,1398.92
57.0,Bills,2023-04,1381.84
58.0,Bills,2023-04,2482.91
59.0,Bills,2023-04,2531.13
60.0,Bills,2023-04,2845.68
61.0,Bills,2023-04,2419.88
62.0,Bills,2023-04,3007.72
63.0,Bills,2023-04,1550.08
64.0,Bills,2023-04,1465.97
65.0,Bills,2023-04,3690.44
66.0,Bills,2023-04,1175.64
67.0,Bills,2023-04,3724.7
68.0,Bills,2023-04,3253.27
69.0,Bills,2023-04,2886.62
70.0,Bills,2023-04,3153.52
71.0,Bills,2023-04,3204.68
72.0,Bills,2023-04,1069.22
73.0,Bills,2023-04,3108.65
74.0,Bills,2023-04,2463.88
75.0,Bills,2023-04,3643.32
76.0,Bills,2023-04,2813.07
77.0,Bills,2023-04,2175.1
78.0,Bills,2023-04,3789.75
79.0,Bills,2023-04,3744.94
80.0,Bills,2023-04,2458.29
81.0,Bills,2023-04,2790.15
82.0,Bills,2023-04,3525.19
83.0,Bills,2023-04,1085.59
84.0,Bills,2023-04,2911.46
85.0,Bills,2023-04,2225.57
86.0,Bills,2023-04,3353.63
87.0,Bills,2023-04,1794.36
88.0,Bills,2023-04,1793.91
89.0,Bills,2023-04,1377.0
90.0,Bills,2023-04,2445.67
91.0,Bills,2023-04,2839.44
92.0,Bills,2023-04,2970.04
93.0,Bills,2023-04,2378.52
94.0,Bills,2023-04,2644.67
95.0,Bills,2023-04,4172.92
96.0,Bills,2023-04,1061.99
97.0,Bills,2023-04,1090.12
98.0,Bills,2023-04,1313.2
99.0,Bills,2023-04,3894.35
100.0,Bills,2023-04,2061.25
101.0,Bills,2023-04,1559.7
102.0,Bills,2023-04,1380.27
103.0,Bills,2023-04,1012.85
104.0,Bills,2023-04,1670.44
105.0,Bills,2023-04,1214.46
106.0,Bills,2023-04,2477.62
107.0,Bills,2023-04,2928.45
108.0,Bills,2023-04,3035.84
109.0,Bills,2023-04,2373.43
110.0,Bills,2023-04,3597.9
111.0,Bills,2023-04,3018.71
112.0,Bills,2023-04,2090.15
113.0,Bills,2023-04,3606.49
114.0,Bills,2023-04,2221.18
115.0,Bills,2023-04,3250.77
116.0,Bills,2023-04,2295.67
117.0,Bills,2023-04,2246.99
118.0,Bills,2023-04,1522.24
119.0,Bills,2023-04,3953.3
120.0,Bills,2023-04,3121.07
1.0,Bills,2023-05,3664.91
2.0,Bills,2023-05,1570.13
3.0,Bills,2023-05,1248.49
4.0,Bills,2023-05,3738.83
5.0,Bills,2023-05,1222.58
6.0,Bills,2023-05,1419.69
7.0,Bills,2023-05,1621.81
8.0,Bills,2023-05,3840.87
9.0,Bills,2023-05,3783.62
10.0,Bills,2023-05,3874.51
11.0,Bills,2023-05,1418.03
12.0,Bills,2023-05,1764.58
13.0,Bills,2023-05,1103.6
14.0,Bills,2023-05,1133.58
15.0,Bills,2023-05,2597.47
16.0,Bills,2023-05,1942.49
17.0,Bills,2023-05,1688.24
18.0,Bills,2023-05,1233.36
19.0,Bills,2023-05,3569.81
20.0,Bills,2023-05,2563.65
21.0,Bills,2023-05,2129.18
22.0,Bills,2023-05,2592.74
23.0,Bills,2023-05,2576.63
24.0,Bills,2023-05,3959.75
25.0,Bills,2023-05,1743.16
26.0,Bills,2023-05,1198.88
27.0,Bills,2023-05,2936.59
28.0,Bills,2023-05,1280.72
29.0,Bills,2023-05,3599.19
30.0,Bills,2023-05,2291.87
31.0,Bills,2023-05,1924.25
32.0,Bills,2023-05,2185.33
33.0,Bills,2023-05,1985.77
34.0,Bills,2023-05,1687.71
35.0,Bills,2023-05,3980.19
36.0,Bills,2023-05,3774.59
37.0,Bills,2023-05,1676.54
38.0,Bills,2023-05,2916.02
39.0,Bills,2023-05,1367.39
40.0,Bills,2023-05,2123.42
41.0,Bills,2023-05,1144.6
42.0,Bills,2023-05,1751.35
43.0,Bills,2023-05,3140.86
44.0,Bills,2023-05,1632.13
45.0,Bills,2023-05,2924.78
46.0,Bills,2023-05,3265.22
47.0,Bills,2023-05,1700.24
48.0,Bills,2023-05,2801.07
49.0,Bills,2023-05,2063.17
50.0,Bills,2023-05,2155.64
51.0,Bills,2023-05,1291.06
52.0,Bills,2023-05,1592.49
53.0,Bills,2023-05,4223.91
54.0,Bills,2023-05,1387.95
55.0,Bills,2023-05,3852.55
56.0,Bills,2023-05,1353.98
57.0,Bills,2023-05,1387.04
58.0,Bills,2023-05,2472.15
59.0,Bills,2023-05,2216.81
60.0,Bills,2023-05,3236.88
61.0,Bills,2023-05,2356.79
62.0,Bills,2023-05,3414.81
63.0,Bills,2023-05,1617.63
64.0,Bills,2023-05,1401.71
65.0,Bills,2023-05,3469.93
66.0,Bills,2023-05,1158.07
67.0,Bills,2023-05,3397.8
68.0,Bills,2023-05,3096.7
69.0,Bills,2023-05,2862.8
70.0,Bills,2023-05,2989.7
71.0,Bills,2023-05,3264.47
72.0,Bills,2023-05,1051.65
73.0,Bills,2023-05,3075.3
74.0,Bills,2023-05,2371.44
75.0,Bills,2023-05,3264.66
76.0,Bills,2023-05,2566.0
77.0,Bills,2023-05,2454.82
78.0,Bills,2023-05,3956.28
79.0,Bills,2023-05,3948.75
80.0,Bills,2023-05,2104.49
81.0,Bills,2023-05,2472.02
82.0,Bills,2023-05,3285.07
83.0,Bills,2023-05,1126.21
84.0,Bills,2023-05,2891.68
85.0,Bills,2023-05,2002.06
86.0,Bills,2023-05,3244.82
87.0,Bills,2023-05,1803.97
88.0,Bills,2023-05,1631.58
89.0,Bills,2023-05,1383.73
90.0,Bills,2023-05,2397.04
91.0,Bills,2023-05,3149.26
92.0,Bills,2023-05,2944.3
93.0,Bills,2023-05,2347.37
94.0,Bills,2023-05,2451.55
95.0,Bills,2023-05,3878.98
96.0,Bills,2023-05,1047.62
97.0,Bills,2023-05,982.32
98.0,Bills,2023-05,1428.97
99.0,Bills,2023-05,3831.25
100.0,Bills,2023-05,2205.58
101.0,Bills,2023-05,1509.59
102.0,Bills,2023-05,1304.43
103.0,Bills,2023-05,1057.84
104.0,Bills,2023-05,1691.52
105.0,Bills,2023-05,1287.29
106.0,Bills,2023-05,2477.05
107.0,Bills,2023-05,2767.4
108.0,Bills,2023-05,2968.3
109.0,Bills,2023-05,2447.61
110.0,Bills,2023-05,3244.54
111.0,Bills,2023-05,3139.32
112.0,Bills,2023-05,2116.33
113.0,Bills,2023-05,3883.07
114.0,Bills,2023-05,2104.57
115.0,Bills,2023-05,3571.71
116.0,Bills,2023-05,2058.24
117.0,Bills,2023-05,2204.63
118.0,Bills,2023-05,1517.38
119.0,Bills,2023-05,3843.29
120.0,Bills,2023-05,2864.91
1.0,Bills,2023-06,3433.1
2.0,Bills,2023-06,1579.75
3.0,Bills,2023-06,1145.15
4.0,Bills,2023-06,3129.0
5.0,Bills,2023-06,1175.8
6.0,Bills,2023-06,1546.99
7.0,Bills,2023-06,1600.55
8.0,Bills,2023-06,3604.39
9.0,Bills,2023-06,3562.79
10.0,Bills,2023-06,4208.92
11.0,Bills,2023-06,1263.04
12.0,Bills,2023-06,1721.15
13.0,Bills,2023-06,1038.1
14.0,Bills,2023-06,1163.84
15.0,Bills,2023-06,2612.54
16.0,Bills,2023-06,1892.5
17.0,Bills,2023-06,1562.37
18.0,Bills,2023-06,1145.88
19.0,Bills,2023-06,3255.53
20.0,Bills,2023-06,2502.5
21.0,Bills,2023-06,2190.23
22.0,Bills,2023-06,2576.3
23.0,Bills,2023-06,2503.98
24.0,Bills,2023-06,3747.99
25.0,Bills,2023-06,1590.39
26.0,Bills,2023-06,1141.22
27.0,Bills,2023-06,2503.61
28.0,Bills,2023-06,1183.68
29.0,Bills,2023-06,3150.9
30.0,Bills,2023-06,2139.12
31.0,Bills,2023-06,1834.88
32.0,Bills,2023-06,2131.18
33.0,Bills,2023-06,1965.5
34.0,Bills,2023-06,1576.35
35.0,Bills,2023-06,3630.92
36.0,Bills,2023-06,3534.4
37.0,Bills,2023-06,1605.77
38.0,Bills,2023-06,2882.33
39.0,Bills,2023-06,1216.2
40.0,Bills,2023-06,2301.83
41.0,Bills,2023-06,1192.01
42.0,Bills,2023-06,1858.7
43.0,Bills,2023-06,2713.84
44.0,Bills,2023-06,1760.48
45.0,Bills,2023-06,2886.48
46.0,Bills,2023-06,3144.03
47.0,Bills,2023-06,1588.58
48.0,Bills,2023-06,2601.34
49.0,Bills,2023-06,2296.76
50.0,Bills,2023-06,2127.9
51.0,Bills,2023-06,1261.27
52.0,Bills,2023-06,1588.07
53.0,Bills,2023-06,3567.23
54.0,Bills,2023-06,1399.94
55.0,Bills,2023-06,3884.18
56.0,Bills,2023-06,1259.6
57.0,Bills,2023-06,1348.68
58.0,Bills,2023-06,2771.76
59.0,Bills,2023-06,2183.8
60.0,Bills,2023-06,2836.54
61.0,Bills,2023-06,2361.93
62.0,Bills,2023-06,3094.92
63.0,Bills,2023-06,1422.55
64.0,Bills,2023-06,1383.66
65.0,Bills,2023-06,3826.89
66.0,Bills,2023-06,1163.59
67.0,Bills,2023-06,3074.5
68.0,Bills,2023-06,3151.61
69.0,Bills,2023-06,2511.77
70.0,Bills,2023-06,2759.01
71.0,Bills,2023-06,2882.6
72.0,Bills,2023-06,1080.66
73.0,Bills,2023-06,2875.66
74.0,Bills,2023-06,2175.5
75.0,Bills,2023-06,3234.08
76.0,Bills,2023-06,2360.11
77.0,Bills,2023-06,2349.2
78.0,Bills,2023-06,3660.02
79.0,Bills,2023-06,3729.74
80.0,Bills,2023-06,2229.91
81.0,Bills,2023-06,2653.26
82.0,Bills,2023-06,3193.61
83.0,Bills,2023-06,1005.88
84.0,Bills,2023-06,2756.9
85.0,Bills,2023-06,1954.88
86.0,Bills,2023-06,3140.17
87.0,Bills,2023-06,1883.9
88.0,Bills,2023-06,1744.74
89.0,Bills,2023-06,1303.63
90.0,Bills,2023-06,2292.5
91.0,Bills,2023-06,3061.81
92.0,Bills,2023-06,2927.87
93.0,Bills,2023-06,2200.49
94.0,Bills,2023-06,2498.73
95.0,Bills,2023-06,3797.13
96.0,Bills,2023-06,970.14
97.0,Bills,2023-06,1133.41
98.0,Bills,2023-06,1318.4
99.0,Bills,2023-06,3719.74
100.0,Bills,2023-06,2029.42
101.0,Bills,2023-06,1473.95
102.0,Bills,2023-06,1302.75
103.0,Bills,2023-06,974.47
104.0,Bills,2023-06,1584.54
105.0,Bills,2023-06,1238.9
106.0,Bills,2023-06,2357.02
107.0,Bills,2023-06,2684.13
108.0,Bills,2023-06,2798.75
109.0,Bills,2023-06,2112.13
110.0,Bills,2023-06,3564.98
111.0,Bills,2023-06,3017.37
112.0,Bills,2023-06,1944.12
113.0,Bills,2023-06,3561.46
114.0,Bills,2023-06,1919.28
115.0,Bills,2023-06,2966.89
116.0,Bills,2023-06,2190.57
117.0,Bills,2023-06,2041.21
118.0,Bills,2023-06,1525.54
119.0,Bills,2023-06,3578.77
120.0,Bills,2023-06,2778.78
1.0,Bills,2023-07,3261.43
2.0,Bills,2023-07,1482.28
3.0,Bills,2023-07,1106.14
4.0,Bills,2023-07,2866.2
5.0,Bills,2023-07,1148.88
6.0,Bills,2023-07,1416.74
7.0,Bills,2023-07,1453.33
8.0,Bills,2023-07,3267.6
9.0,Bills,2023-07,3608.41
10.0,Bills,2023-07,3738.44
11.0,Bills,2023-07,1180.89
12.0,Bills,2023-07,1789.69
13.0,Bills,2023-07,922.55
14.0,Bills,2023-07,1187.1
15.0,Bills,2023-07,2533.67
16.0,Bills,2023-07,1651.61
17.0,Bills,2023-07,1521.06
18.0,Bills,2023-07,994.48
19.0,Bills,2023-07,3115.26
20.0,Bills,2023-07,2117.42
21.0,Bills,2023-07,1792.07
22.0,Bills,2023-07,2533.27
23.0,Bills,2023-07,2200.53
24.0,Bills,2023-07,3611.36
25.0,Bills,2023-07,1592.09
26.0,Bills,2023-07,1058.66
27.0,Bills,2023-07,2524.74
28.0,Bills,2023-07,1229.87
29.0,Bills,2023-07,2924.1
30.0,Bills,2023-07,1974.57
31.0,Bills,2023-07,1840.47
32.0,Bills,2023-07,1888.85
33.0,Bills,2023-07,1891.24
34.0,Bills,2023-07,1502.5
35.0,Bills,2023-07,3354.91
36.0,Bills,2023-07,3441.16
37.0,Bills,2023-07,1661.88
38.0,Bills,2023-07,2698.33
39.0,Bills,2023-07,1096.16
40.0,Bills,2023-07,1977.66
41.0,Bills,2023-07,1070.28
42.0,Bills,2023-07,1592.87
43.0,Bills,2023-07,2398.41
44.0,Bills,2023-07,1592.43
45.0,Bills,2023-07,2569.72
46.0,Bills,2023-07,2875.46
47.0,Bills,2023-07,1524.94
48.0,Bills,2023-07,2535.69
49.0,Bills,2023-07,1910.08
50.0,Bills,2023-07,1894.36
51.0,Bills,2023-07,1159.99
52.0,Bills,2023-07,1496.38
53.0,Bills,2023-07,3572.91
54.0,Bills,2023-07,1369.34
55.0,Bills,2023-07,3568.82
56.0,Bills,2023-07,1208.61
57.0,Bills,2023-07,1186.12
