user_id,category,month,amount
2,Entertainment,2024-10,1373.77
2,Entertainment,2024-11,1490.67
2,Entertainment,2024-12,1672.94
2,Bills,2023-01,1410.12
2,Bills,2023-02,1426.77
2,Bills,2023-03,1616.19
2,Bills,2023-04,1672.86
2,Bills,2023-05,1570.13
2,Bills,2023-06,1579.75
2,Bills,2023-07,1482.28
2,Bills,2023-08,1307.69
2,Bills,2023-09,1349.62
2,Bills,2023-10,1349.58
2,Bills,2023-11,1427.89
2,Bills,2023-12,1516.29
2,Bills,2024-01,1465.15
2,Bills,2024-02,1614.31
2,Bills,2024-03,1806.1
2,Bills,2024-04,1847.89
2,Bills,2024-05,1833.78
2,Bills,2024-06,2003.86
2,Bills,2024-07,1684.12
2,Bills,2024-08,1632.71
2,Bills,2024-09,1557.28
2,Bills,2024-10,1521.97
2,Bills,2024-11,1496.41
2,Bills,2024-12,1661.79
2,Shopping,2023-01,3204.22
2,Shopping,2023-02,3533.78
2,Shopping,2023-03,3665.61
2,Shopping,2023-04,3817.38
2,Shopping,2023-05,4112.76
2,Shopping,2023-06,3223.1
2,Shopping,2023-07,3388.93
2,Shopping,2023-08,2746.09
2,Shopping,2023-09,2743.47
2,Shopping,2023-10,2926.87
2,Shopping,2023-11,2813.35
2,Shopping,2023-12,2796.28
2,Shopping,2024-01,3096.92
2,Shopping,2024-02,3569.62
2,Shopping,2024-03,3507.9
2,Shopping,2024-04,3722.93
2,Shopping,2024-05,3617.73
2,Shopping,2024-06,3308.81
2,Shopping,2024-07,3514.97
2,Shopping,2024-08,3003.61
2,Shopping,2024-09,2367.74
2,Shopping,2024-10,2659.59
2,Shopping,2024-11,2575.47
2,Shopping,2024-12,3001.07
3,Food,2023-01,5109.54
3,Food,2023-02,5726.8
3,Food,2023-03,6221.69
3,Food,2023-04,6462.51
3,Food,2023-05,5843.9
3,Food,2023-06,5820.04
3,Food,2023-07,5421.58
3,Food,2023-08,5013.02
3,Food,2023-09,5402.28
3,Food,2023-10,4971.38
3,Food,2023-11,4673.07
3,Food,2023-12,5582.69
3,Food,2024-01,6340.01
3,Food,2024-02,6487.08
3,Food,2024-03,6138.28
3,Food,2024-04,6558.49
3,Food,2024-05,6955.33
3,Food,2024-06,6175.88
3,Food,2024-07,6121.09
3,Food,2024-08,5847.99
3,Food,2024-09,5141.16
3,Food,2024-10,5302.91
3,Food,2024-11,4601.36
3,Food,2024-12,5521.12
3,Transport,2023-01,663.71
3,Transport,2023-02,678.01
3,Transport,2023-03,809.05
3,Transport,2023-04,716.96
3,Transport,2023-05,734.06
3,Transport,2023-06,713.67
3,Transport,2023-07,704.63
3,Transport,2023-08,554.85
3,Transport,2023-09,602.63
3,Transport,2023-10,547.7
3,Transport,2023-11,525.21
3,Transport,2023-12,607.97
3,Transport,2024-01,646.88
3,Transport,2024-02,667.76
3,Transport,2024-03,724.52
3,Transport,2024-04,720.06
3,Transport,2024-05,720.65
3,Transport,2024-06,699.52
3,Transport,2024-07,677.49
3,Transport,2024-08,529.49
3,Transport,2024-09,603.21
3,Transport,2024-10,449.74
3,Transport,2024-11,521.09
3,Transport,2024-12,580.2
3,Entertainment,2023-01,1954.34
3,Entertainment,2023-02,2020.22
3,Entertainment,2023-03,2174.4
3,Entertainment,2023-04,2194.09
3,Entertainment,2023-05,2154.49
3,Entertainment,2023-06,2195.75
3,Entertainment,2023-07,2012.15
3,Entertainment,2023-08,1774.85
3,Entertainment,2023-09,1830.91
3,Entertainment,2023-10,1743.52
3,Entertainment,2023-11,1839.38
3,Entertainment,2023-12,1935.95
3,Entertainment,2024-01,1948.36
3,Entertainment,2024-02,2127.22
3,Entertainment,2024-03,2367.44
3,Entertainment,2024-04,2401.39
3,Entertainment,2024-05,2310.24
3,Entertainment,2024-06,2226.17
3,Entertainment,2024-07,2201.85
3,Entertainment,2024-08,1885.59
3,Entertainment,2024-09,1897.92
3,Entertainment,2024-10,1795.4
3,Entertainment,2024-11,1841.05
3,Entertainment,2024-12,2082.14
3,Bills,2023-01,1093.77
3,Bills,2023-02,1178.37
3,Bills,2023-03,1268.33
3,Bills,2023-04,1228.43
3,Bills,2023-05,1248.49
3,Bills,2023-06,1145.15
3,Bills,2023-07,1106.14
3,Bills,2023-08,1009.95
3,Bills,2023-09,970.66
3,Bills,2023-10,982.17
3,Bills,2023-11,935.49
3,Bills,2023-12,1152.48
3,Bills,2024-01,1074.99
3,Bills,2024-02,1149.28
3,Bills,2024-03,1338.0
3,Bills,2024-04,1346.32
3,Bills,2024-05,1322.86
3,Bills,2024-06,1271.86
3,Bills,2024-07,1165.88
3,Bills,2024-08,1047.07
3,Bills,2024-09,1046.96
3,Bills,2024-10,992.75
3,Bills,2024-11,1107.09
3,Bills,2024-12,1112.28
3,Shopping,2023-01,3323.16
3,Shopping,2023-02,3684.65
3,Shopping,2023-03,4016.37
3,Shopping,2023-04,3930.91
3,Shopping,2023-05,3830.6
3,Shopping,2023-06,3839.18
3,Shopping,2023-07,3593.58
3,Shopping,2023-08,3217.45
3,Shopping,2023-09,3047.51
3,Shopping,2023-10,3113.85
3,Shopping,2023-11,2906.47
3,Shopping,2023-12,3117.97
3,Shopping,2024-01,3511.5
3,Shopping,2024-02,3873.14
3,Shopping,2024-03,4168.48
3,Shopping,2024-04,4454.1
3,Shopping,2024-05,4291.53
3,Shopping,2024-06,3939.01
3,Shopping,2024-07,3717.62
3,Shopping,2024-08,3301.34
3,Shopping,2024-09,3295.73
3,Shopping,2024-10,3193.4
3,Shopping,2024-11,3383.16
3,Shopping,2024-12,3388.32
4,Food,2023-01,5463.22
4,Food,2023-02,6171.6
4,Food,2023-03,6066.1
4,Food,2023-04,6348.21
4,Food,2023-05,6357.19
4,Food,2023-06,5813.44
4,Food,2023-07,5619.75
4,Food,2023-08,5203.26
4,Food,2023-09,4972.74
4,Food,2023-10,4673.1
4,Food,2023-11,5031.64
4,Food,2023-12,5489.25
4,Food,2024-01,6181.58
4,Food,2024-02,6489.18
4,Food,2024-03,7138.61
4,Food,2024-04,6507.23
4,Food,2024-05,6875.96
4,Food,2024-06,6439.35
4,Food,2024-07,6613.39
4,Food,2024-08,5454.97
4,Food,2024-09,5193.43
4,Food,2024-10,5189.59
4,Food,2024-11,4929.9
4,Food,2024-12,5686.95
4,Transport,2023-01,797.52
4,Transport,2023-02,906.99
4,Transport,2023-03,970.03
4,Transport,2023-04,1059.89
4,Transport,2023-05,1014.45
4,Transport,2023-06,915.23
4,Transport,2023-07,849.32
4,Transport,2023-08,854.38
4,Transport,2023-09,743.35
4,Transport,2023-10,866.92
4,Transport,2023-11,866.15
4,Transport,2023-12,852.93
4,Transport,2024-01,873.14
4,Transport,2024-02,1072.03
4,Transport,2024-03,1066.28
4,Transport,2024-04,1148.59
4,Transport,2024-05,1024.13
4,Transport,2024-06,1029.46
4,Transport,2024-07,1001.94
4,Transport,2024-08,951.09
4,Transport,2024-09,894.57
4,Transport,2024-10,931.98
4,Transport,2024-11,888.17
4,Transport,2024-12,981.63
4,Entertainment,2023-01,949.18
4,Entertainment,2023-02,1052.34
4,Entertainment,2023-03,1127.25
4,Entertainment,2023-04,1073.38
4,Entertainment,2023-05,1048.91
4,Entertainment,2023-06,1143.55
4,Entertainment,2023-07,1041.99
4,Entertainment,2023-08,934.04
4,Entertainment,2023-09,1004.53
4,Entertainment,2023-10,931.65
4,Entertainment,2023-11,1014.59
4,Entertainment,2023-12,1027.74
4,Entertainment,2024-01,1206.34
4,Entertainment,2024-02,1276.49
4,Entertainment,2024-03,1247.54
4,Entertainment,2024-04,1337.88
4,Entertainment,2024-05,1317.34
4,Entertainment,2024-06,1313.45
4,Entertainment,2024-07,1146.41
4,Entertainment,2024-08,1167.33
4,Entertainment,2024-09,1146.9
4,Entertainment,2024-10,1008.83
4,Entertainment,2024-11,1068.74
4,Entertainment,2024-12,1093.97
4,Bills,2023-01,2998.45
4,Bills,2023-02,3390.67
4,Bills,2023-03,3691.09
4,Bills,2023-04,3549.4
4,Bills,2023-05,3738.83
4,Bills,2023-06,3129.0
4,Bills,2023-07,2866.2
4,Bills,2023-08,2902.94
4,Bills,2023-09,2817.15
4,Bills,2023-10,2707.02
4,Bills,2023-11,2473.15
4,Bills,2023-12,2954.95
4,Bills,2024-01,3012.49
4,Bills,2024-02,3554.73
4,Bills,2024-03,3689.82
4,Bills,2024-04,3566.64
4,Bills,2024-05,3584.57
4,Bills,2024-06,3349.1
4,Bills,2024-07,3286.87
4,Bills,2024-08,3227.87
4,Bills,2024-09,2780.32
4,Bills,2024-10,2959.92
4,Bills,2024-11,2878.09
4,Bills,2024-12,3019.33
4,Shopping,2023-01,3497.16
4,Shopping,2023-02,3610.77
4,Shopping,2023-03,3901.57
4,Shopping,2023-04,3872.07
4,Shopping,2023-05,4370.49
4,Shopping,2023-06,3851.34
4,Shopping,2023-07,3471.53
4,Shopping,2023-08,3381.55
4,Shopping,2023-09,3144.24
4,Shopping,2023-10,3067.58
4,Shopping,2023-11,3298.15
4,Shopping,2023-12,3529.48
4,Shopping,2024-01,3579.84
4,Shopping,2024-02,3848.67
4,Shopping,2024-03,4107.68
4,Shopping,2024-04,3835.11
4,Shopping,2024-05,3915.85
4,Shopping,2024-06,4242.57
4,Shopping,2024-07,4040.85
4,Shopping,2024-08,3457.28
4,Shopping,2024-09,3422.48
4,Shopping,2024-10,3318.27
4,Shopping,2024-11,3888.57
4,Shopping,2024-12,3750.26
5,Food,2023-01,4934.24
5,Food,2023-02,5113.02
5,Food,2023-03,5235.89
5,Food,2023-04,5796.92
5,Food,2023-05,5470.63
5,Food,2023-06,5044.47
5,Food,2023-07,4876.46
5,Food,2023-08,4407.83
5,Food,2023-09,4834.48
5,Food,2023-10,4546.51
5,Food,2023-11,4437.25
5,Food,2023-12,5091.18
5,Food,2024-01,5127.21
5,Food,2024-02,5278.42
5,Food,2024-03,6154.96
5,Food,2024-04,6022.21
5,Food,2024-05,5542.88
5,Food,2024-06,5492.35
5,Food,2024-07,4961.58
5,Food,2024-08,4475.03
5,Food,2024-09,4787.53
5,Food,2024-10,4943.7
5,Food,2024-11,4233.96
5,Food,2024-12,5005.5
5,Transport,2023-01,563.37
5,Transport,2023-02,611.15
5,Transport,2023-03,639.4
5,Transport,2023-04,642.53
5,Transport,2023-05,656.74
5,Transport,2023-06,598.5
5,Transport,2023-07,586.24
5,Transport,2023-08,532.57
5,Transport,2023-09,494.44
5,Transport,2023-10,462.61
5,Transport,2023-11,483.29
5,Transport,2023-12,553.39
5,Transport,2024-01,588.99
5,Transport,2024-02,588.96
5,Transport,2024-03,651.63
5,Transport,2024-04,681.66
5,Transport,2024-05,598.81
5,Transport,2024-06,630.61
5,Transport,2024-07,551.16
5,Transport,2024-08,542.73
5,Transport,2024-09,471.27
5,Transport,2024-10,428.58
5,Transport,2024-11,444.78
5,Transport,2024-12,524.88
5,Entertainment,2023-01,441.3
5,Entertainment,2023-02,454.44
5,Entertainment,2023-03,517.79
5,Entertainment,2023-04,482.26
5,Entertainment,2023-05,514.08
5,Entertainment,2023-06,471.04
5,Entertainment,2023-07,456.37
5,Entertainment,2023-08,444.74
5,Entertainment,2023-09,406.87
5,Entertainment,2023-10,414.3
5,Entertainment,2023-11,459.17
5,Entertainment,2023-12,454.42
5,Entertainment,2024-01,523.69
5,Entertainment,2024-02,519.37
5,Entertainment,2024-03,585.26
5,Entertainment,2024-04,619.69
5,Entertainment,2024-05,531.52
5,Entertainment,2024-06,549.9
5,Entertainment,2024-07,552.97
5,Entertainment,2024-08,509.13
5,Entertainment,2024-09,503.53
5,Entertainment,2024-10,479.36
5,Entertainment,2024-11,508.98
5,Entertainment,2024-12,533.44
5,Bills,2023-01,1135.34
5,Bills,2023-02,1175.97
5,Bills,2023-03,1248.5
5,Bills,2023-04,1239.03
5,Bills,2023-05,1222.58
5,Bills,2023-06,1175.8
5,Bills,2023-07,1148.88
5,Bills,2023-08,1033.86
5,Bills,2023-09,1022.25
5,Bills,2023-10,1105.64
5,Bills,2023-11,1071.77
5,Bills,2023-12,1075.63
5,Bills,2024-01,1247.17
5,Bills,2024-02,1250.47
5,Bills,2024-03,1231.11
5,Bills,2024-04,1317.08
5,Bills,2024-05,1258.43
5,Bills,2024-06,1290.19
5,Bills,2024-07,1238.74
5,Bills,2024-08,1256.39
5,Bills,2024-09,1134.28
5,Bills,2024-10,1092.61
5,Bills,2024-11,1179.57
5,Bills,2024-12,1084.56
5,Shopping,2023-01,2757.0
5,Shopping,2023-02,3038.88
5,Shopping,2023-03,2886.61
5,Shopping,2023-04,3303.24
5,Shopping,2023-05,3143.36
5,Shopping,2023-06,2895.65
5,Shopping,2023-07,2838.67
5,Shopping,2023-08,2862.05
5,Shopping,2023-09,2432.45
5,Shopping,2023-10,2391.32
5,Shopping,2023-11,2354.27
5,Shopping,2023-12,2455.27
5,Shopping,2024-01,2893.14
5,Shopping,2024-02,2872.34
5,Shopping,2024-03,3152.93
5,Shopping,2024-04,3137.45
5,Shopping,2024-05,3217.62
5,Shopping,2024-06,3052.81
5,Shopping,2024-07,2948.93
5,Shopping,2024-08,2538.31
5,Shopping,2024-09,2426.02
5,Shopping,2024-10,2279.27
5,Shopping,2024-11,2411.44
5,Shopping,2024-12,2677.58
6,Food,2023-01,3939.3
6,Food,2023-02,3923.68
6,Food,2023-03,4490.5
6,Food,2023-04,4677.39
6,Food,2023-05,4440.68
6,Food,2023-06,4528.39
6,Food,2023-07,3759.06
6,Food,2023-08,3403.41
6,Food,2023-09,3112.04
6,Food,2023-10,3675.63
6,Food,2023-11,3610.56
6,Food,2023-12,3702.6
6,Food,2024-01,4069.33
6,Food,2024-02,4105.65
6,Food,2024-03,5010.18
6,Food,2024-04,4665.21
6,Food,2024-05,4603.55
6,Food,2024-06,4530.51
6,Food,2024-07,4217.77
6,Food,2024-08,3902.68
6,Food,2024-09,3520.15
6,Food,2024-10,3701.75
6,Food,2024-11,4064.11
6,Food,2024-12,4189.04
6,Transport,2023-01,662.46
6,Transport,2023-02,652.97
6,Transport,2023-03,681.03
6,Transport,2023-04,728.91
6,Transport,2023-05,731.2
6,Transport,2023-06,738.42
6,Transport,2023-07,615.96
6,Transport,2023-08,677.84
6,Transport,2023-09,601.43
6,Transport,2023-10,589.9
6,Transport,2023-11,593.32
6,Transport,2023-12,616.34
6,Transport,2024-01,747.43
6,Transport,2024-02,779.5
6,Transport,2024-03,780.41
6,Transport,2024-04,801.64
6,Transport,2024-05,827.78
6,Transport,2024-06,864.65
6,Transport,2024-07,768.51
6,Transport,2024-08,693.4
6,Transport,2024-09,707.33
6,Transport,2024-10,703.22
6,Transport,2024-11,650.23
6,Transport,2024-12,774.04
6,Entertainment,2023-01,1385.48
6,Entertainment,2023-02,1570.81
6,Entertainment,2023-03,1743.78
6,Entertainment,2023-04,1736.55
6,Entertainment,2023-05,1625.81
6,Entertainment,2023-06,1505.38
6,Entertainment,2023-07,1673.38
6,Entertainment,2023-08,1407.28
6,Entertainment,2023-09,1342.38
6,Entertainment,2023-10,1326.77
6,Entertainment,2023-11,1385.74
6,Entertainment,2023-12,1453.93
6,Entertainment,2024-01,1544.2
6,Entertainment,2024-02,1666.43
6,Entertainment,2024-03,1794.64
6,Entertainment,2024-04,1802.25
6,Entertainment,2024-05,1777.44
6,Entertainment,2024-06,1773.12
6,Entertainment,2024-07,1657.9
6,Entertainment,2024-08,1691.28
6,Entertainment,2024-09,1338.36
6,Entertainment,2024-10,1587.7
6,Entertainment,2024-11,1641.93
6,Entertainment,2024-12,1501.48
6,Bills,2023-01,1240.45
6,Bills,2023-02,1349.23
6,Bills,2023-03,1369.08
6,Bills,2023-04,1450.11
6,Bills,2023-05,1419.69
6,Bills,2023-06,1546.99
6,Bills,2023-07,1416.74
6,Bills,2023-08,1359.22
6,Bills,2023-09,1271.16
6,Bills,2023-10,1144.95
6,Bills,2023-11,1224.4
6,Bills,2023-12,1373.61
6,Bills,2024-01,1376.2
6,Bills,2024-02,1608.9
6,Bills,2024-03,1633.97
6,Bills,2024-04,1666.79
6,Bills,2024-05,1725.88
6,Bills,2024-06,1655.69
6,Bills,2024-07,1526.16
6,Bills,2024-08,1543.38
6,Bills,2024-09,1348.65
6,Bills,2024-10,1446.31
6,Bills,2024-11,1486.16
6,Bills,2024-12,1514.43
6,Shopping,2023-01,1089.39
6,Shopping,2023-02,1090.43
6,Shopping,2023-03,1271.03
6,Shopping,2023-04,1238.32
6,Shopping,2023-05,1203.85
6,Shopping,2023-06,1234.42
6,Shopping,2023-07,1065.23
6,Shopping,2023-08,952.28
6,Shopping,2023-09,890.66
6,Shopping,2023-10,990.21
6,Shopping,2023-11,915.82
6,Shopping,2023-12,1142.52
6,Shopping,2024-01,1022.47
6,Shopping,2024-02,1310.54
6,Shopping,2024-03,1294.96
6,Shopping,2024-04,1305.18
6,Shopping,2024-05,1264.8
6,Shopping,2024-06,1261.72
6,Shopping,2024-07,1163.1
6,Shopping,2024-08,1149.03
6,Shopping,2024-09,1042.35
6,Shopping,2024-10,1027.92
6,Shopping,2024-11,1027.1
6,Shopping,2024-12,1107.56
7,Food,2023-01,6055.11
7,Food,2023-02,5936.27
7,Food,2023-03,6407.21
7,Food,2023-04,7186.25
7,Food,2023-05,6931.34
7,Food,2023-06,6533.72
7,Food,2023-07,6182.43
7,Food,2023-08,5868.92
7,Food,2023-09,5312.53
7,Food,2023-10,5157.17
7,Food,2023-11,5603.07
7,Food,2023-12,5615.96
7,Food,2024-01,6512.26
7,Food,2024-02,6365.73
7,Food,2024-03,7543.25
7,Food,2024-04,7532.74
7,Food,2024-05,7383.93
7,Food,2024-06,7308.79
7,Food,2024-07,7100.72
7,Food,2024-08,6494.93
7,Food,2024-09,5351.78
7,Food,2024-10,5434.9
7,Food,2024-11,5785.57
7,Food,2024-12,6342.66
7,Transport,2023-01,867.45
7,Transport,2023-02,883.56
7,Transport,2023-03,973.84
7,Transport,2023-04,956.27
7,Transport,2023-05,950.62
7,Transport,2023-06,875.85
7,Transport,2023-07,838.14
7,Transport,2023-08,761.88
7,Transport,2023-09,736.61
7,Transport,2023-10,810.69
7,Transport,2023-11,748.27
7,Transport,2023-12,951.4
7,Transport,2024-01,929.65
7,Transport,2024-02,985.29
7,Transport,2024-03,992.88
7,Transport,2024-04,1081.04
7,Transport,2024-05,1015.37
7,Transport,2024-06,1003.71
7,Transport,2024-07,1048.64
7,Transport,2024-08,878.2
7,Transport,2024-09,889.69
7,Transport,2024-10,799.65
7,Transport,2024-11,850.16
7,Transport,2024-12,978.2
7,Entertainment,2023-01,1678.53
7,Entertainment,2023-02,2039.25
7,Entertainment,2023-03,2058.07
7,Entertainment,2023-04,2002.24
7,Entertainment,2023-05,2090.35
7,Entertainment,2023-06,2044.08
7,Entertainment,2023-07,1903.12
7,Entertainment,2023-08,1602.64
7,Entertainment,2023-09,1599.94
7,Entertainment,2023-10,1626.08
7,Entertainment,2023-11,1695.3
7,Entertainment,2023-12,1870.06
7,Entertainment,2024-01,1981.04
7,Entertainment,2024-02,1999.31
7,Entertainment,2024-03,2262.49
7,Entertainment,2024-04,2336.68
7,Entertainment,2024-05,2316.85
7,Entertainment,2024-06,2286.25
7,Entertainment,2024-07,2154.3
7,Entertainment,2024-08,2011.27
7,Entertainment,2024-09,1889.67
7,Entertainment,2024-10,1736.41
7,Entertainment,2024-11,1971.77
7,Entertainment,2024-12,2067.08
7,Bills,2023-01,1437.69
7,Bills,2023-02,1439.74
7,Bills,2023-03,1536.98
7,Bills,2023-04,1722.33
7,Bills,2023-05,1621.81
7,Bills,2023-06,1600.55
7,Bills,2023-07,1453.33
7,Bills,2023-08,1352.53
7,Bills,2023-09,1344.57
7,Bills,2023-10,1218.4
7,Bills,2023-11,1295.8
7,Bills,2023-12,1339.56
7,Bills,2024-01,1453.39
7,Bills,2024-02,1574.14
7,Bills,2024-03,1695.18
7,Bills,2024-04,1679.46
7,Bills,2024-05,1779.45
7,Bills,2024-06,1554.55
7,Bills,2024-07,1503.84
7,Bills,2024-08,1385.01
7,Bills,2024-09,1446.42
7,Bills,2024-10,1334.72
7,Bills,2024-11,1427.94
7,Bills,2024-12,1332.76
7,Shopping,2023-01,1625.5
7,Shopping,2023-02,1796.45
7,Shopping,2023-03,1820.48
7,Shopping,2023-04,1932.28
7,Shopping,2023-05,1773.81
7,Shopping,2023-06,1840.98
7,Shopping,2023-07,1792.72
7,Shopping,2023-08,1459.65
7,Shopping,2023-09,1365.65
7,Shopping,2023-10,1486.43
7,Shopping,2023-11,1529.49
7,Shopping,2023-12,1449.65
7,Shopping,2024-01,1578.9
7,Shopping,2024-02,1711.02
7,Shopping,2024-03,1714.57
7,Shopping,2024-04,1781.66
7,Shopping,2024-05,1743.28
7,Shopping,2024-06,1674.88
7,Shopping,2024-07,1614.08
7,Shopping,2024-08,1516.05
7,Shopping,2024-09,1534.26
7,Shopping,2024-10,1298.3
7,Shopping,2024-11,1490.27
7,Shopping,2024-12,1482.94
8,Food,2023-01,3230.43
8,Food,2023-02,3638.31
8,Food,2023-03,3572.77
8,Food,2023-04,3929.28
8,Food,2023-05,3876.94
8,Food,2023-06,3799.64
8,Food,2023-07,3571.56
8,Food,2023-08,3727.14
8,Food,2023-09,3096.22
8,Food,2023-10,3096.14
8,Food,2023-11,3194.02
8,Food,2023-12,3430.49
8,Food,2024-01,3707.83
8,Food,2024-02,4294.16
8,Food,2024-03,4557.17
8,Food,2024-04,4347.54
8,Food,2024-05,4287.81
8,Food,2024-06,4368.83
8,Food,2024-07,4007.92
8,Food,2024-08,4004.65
8,Food,2024-09,3804.94
8,Food,2024-10,3509.29
8,Food,2024-11,4118.09
8,Food,2024-12,4383.83
8,Transport,2023-01,1067.36
8,Transport,2023-02,1162.05
